Tracking ID,Cod Value,Creation Datetime,Delivery Success Datetime,Delivery Success Hub ID,From Address2,Granular Status,pickup hub id,To Address2,Shop Name,Rider Name,delivery_time_mins,carrier_verified,granular_outlier,fraud_score,fraud
M000307805,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307399,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307399,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307399,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307387,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307387,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307840,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307840,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307840,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307390,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307390,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307390,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307390,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307839,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307839,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307839,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307838,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307838,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307821,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307821,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307388,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307388,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307812,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307812,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307811,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307811,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307377,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307377,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307380,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307380,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307815,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307815,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307391,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307391,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307384,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307384,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307817,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307817,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307825,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307825,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307824,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307824,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307722,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307722,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307722,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307400,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307400,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307810,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307810,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307837,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307837,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307396,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307396,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307385,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307385,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307397,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307397,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307818,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307818,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307809,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307809,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307395,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307395,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307801,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307801,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307801,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307814,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307826,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307814,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307826,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307374,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307374,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307373,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307373,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307376,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307376,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307816,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307816,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307393,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307393,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307382,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307382,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307804,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307804,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307806,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307806,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307392,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307392,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307813,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307813,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307365,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307365,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307834,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307834,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307371,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307371,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307819,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307819,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307833,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307833,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307368,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307368,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307370,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307370,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307829,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307829,1000.0,2022-03-07 15:06:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44449.0,0,0,0.6666666666666666,1
M000307122,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307122,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307122,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307114,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307114,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307114,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030724,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030724,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030784,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030784,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030714,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030714,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030757,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030757,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307120,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307120,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030798,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030798,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030737,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030737,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307124,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307124,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307100,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307100,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307132,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307132,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030760,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030760,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030727,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030727,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307127,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307127,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030733,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030733,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030793,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030793,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030789,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030789,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030795,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030795,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307108,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307108,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307125,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307125,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030791,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030791,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030799,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000030799,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307106,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
M000307106,1000.0,2022-03-07 14:56:00,2022-04-07 11:55:00,32,Khu cư xá 7,0.0,112,gần nhà ông bảy,418,422,44459.0,0,0,0.6666666666666666,1
