Tracking ID,Cod Value,Creation Datetime,Delivery Success Datetime,Delivery Success Hub ID,From Address2,Granular Status,pickup hub id,To Address2,Shop Name,Rider Name
M000307393,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307382,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307382,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307804,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307804,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307806,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307806,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307392,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307392,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307813,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307813,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307365,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307365,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307834,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307834,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307371,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307371,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307819,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307819,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307833,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307833,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307368,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307368,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307370,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307370,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307829,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307829,1000,03-07-2022 15:06,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307122,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307122,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307122,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307114,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307114,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307114,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030724,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030724,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030784,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030784,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030714,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030714,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030757,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030757,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307120,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307120,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030798,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030798,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030737,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030737,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307124,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307124,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307100,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307100,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307132,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307132,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030760,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030760,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030727,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030727,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307127,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307127,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030733,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030733,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030793,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030793,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030789,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030789,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030795,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030795,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307108,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307108,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307125,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307125,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030791,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030791,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030799,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000030799,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307106,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307106,1000,03-07-2022 14:56,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307331,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307331,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307302,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307302,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307318,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307318,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307305,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307305,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307310,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307310,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307310,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307354,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307354,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307323,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307323,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307329,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307329,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307357,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307357,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307580,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307580,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307313,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307313,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307321,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307321,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307321,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307345,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307345,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307341,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307341,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307361,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307361,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307351,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307351,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307363,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307363,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307344,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307344,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307367,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307367,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307364,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307364,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307312,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307312,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307303,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307303,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307356,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307356,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307342,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307342,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307340,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307340,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307319,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307319,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307359,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307359,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307343,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307343,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307347,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307347,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307327,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307327,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307339,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307339,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307348,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307348,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307307,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307307,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307308,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307308,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307335,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307335,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307360,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307360,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307333,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307333,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307311,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307311,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307334,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307334,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307330,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307330,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307326,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307326,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307353,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307353,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307352,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307352,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307316,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307316,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307336,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307336,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307320,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307320,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307317,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307317,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307328,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307328,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307463,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307463,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307358,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307358,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307315,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307315,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307314,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
M000307314,1000,03-07-2022 13:07,04-07-2022 11:55,238,Khu cư xá 7,Completed,155,gần nhà ông bảy,Shop ABC,238-NEXT-VV
